system_code,name,manged_by,category,grades,open_date,address,city,state,zip,principal_name,district_code,pr_overall,progress_grade,performance_grade,env_grade,readiness_grade,2012_grade,2011_grade,2010_grade,,,,,,,,
02M449,Vanguard High School,DOE,High school,"09,10,11,12,SE",Jul 1 1999,317 EAST 67 STREET,MANHATTAN,NY,10065,William Klann,2,A,A,C,A,B,A,B,A,,,,,,,,
02M459,Manhattan International High School,DOE,High school,"09,10,11,12",Jun 5 1996,317 EAST 67 STREET,MANHATTAN,NY,10065,Gladys Rodriguez,2,.,.,.,.,.,,F,C,,,,,,,,
02M460,Washington Irving High School,DOE,High school,"09,10,11,12,SE",Jul 1 1913,40 IRVING PLACE,MANHATTAN,NY,10003,Sarah Hernandez,2,C,C,C,C,B,B,B,B,,,,,,,,
02M475,Stuyvesant High School,DOE,High school,"09,10,11,12",Jun 5 1996,345 CHAMBERS STREET,MANHATTAN,NY,10282,JIE ZHANG,2,A,A,A,C,A,A,A,A,,,,,,,,
02M489,High School of Economics and Finance,DOE,High school,"09,10,11,12,SE",Jun 5 1996,100 TRINITY PLACE,MANHATTAN,NY,10006,MICHAEL STANZIONE,2,B,B,B,B,A,B,B,C,,,,,,,,
02M500,Unity Center for Urban Technologies,DOE,High school,"09,10,11,12,SE",Jun 5 1996,111 EAST 33RD STREET,MANHATTAN,NY,10016,FAUSTO DE LA ROSA,2,A,B,B,C,C,A,A,A,,,,,,,,
02M507,Urban Assembly Gateway School for Technology,DOE,High school,"09,10,11,SE",Jul 1 2011,439 WEST 49TH STREET,MANHATTAN,NY,10019,April Mckoy,2,.,.,.,.,.,,,,,,,,,,,
02M519,Talent Unlimited High School,DOE,High school,"09,10,11,12,SE",Jun 5 1996,317 EAST 67 STREET,MANHATTAN,NY,10065,LINDA HAMIL,2,A,A,A,B,A,A,B,A,,,,,,,,
02M520,Murry Bergtraum High School for Business Careers,DOE,High school,"09,10,11,12,SE",Jul 1 1975,411 PEARL STREET,MANHATTAN,NY,10038,Lottie Almonte,2,F,F,C,F,C,D,D,D,,,,,,,,
02M527,PS 527 - East Side School for Social Action,DOE,Elementary,"0K,01,SE",Jul 1 2012,323 EAST 91 STREET,MANHATTAN,NY,10128,Daniel Mccormick,2,C,C,C,C,C,B,C,B,,,,,,,,
02M529,Jacqueline Kennedy Onassis High School,DOE,High school,"09,10,11,12,SE",Jun 5 1996,120 WEST 46 STREET,MANHATTAN,NY,10036,EDWARD DEMEO,2,A,A,A,B,B,A,B,A,,,,,,,,
02M531,Repertory Company High School for Theatre Arts,DOE,High school,"09,10,11,12,SE",Jun 5 1996,123 WEST 43 STREET,MANHATTAN,NY,10036,MANUEL URENA,2,.,.,.,.,.,,,,,,,,,,,
02M533,Union Square Academy for Health Sciences,DOE,High school,"09,10,SE",Jul 1 2012,40 IRVING PLACE,MANHATTAN,NY,10003,BERNARDO ASCONA,2,.,.,.,.,.,,,,,,,,,,,
02M534,Harvest Collegiate High School,DOE,High school,"09,10,SE",Jul 1 2012,34 WEST 14 STREET,MANHATTAN,NY,10011,Catherine Burch,2,A,A,A,A,A,A,A,A,,,,,,,,
02M542,Manhattan Bridges High School,DOE,High school,"09,10,11,12",Jul 1 2003,525 WEST 50TH STREET,MANHATTAN,NY,10019,MIRZA SANCHEZ MEDINA,2,B,C,B,C,C,A,A,A,,,,,,,,
02M543,New Design High School,DOE,High school,"09,10,11,12,SE",Jul 1 2003,350 GRAND STREET,MANHATTAN,NY,10002,SCOTT CONTI,2,C,C,C,A,B,C,C,C,,,,,,,,
02M544,Independence High School,DOE,High school,"10,11,12",Jul 1 2003,850 10TH AVENUE,MANHATTAN,NY,10019,RON SMOLKIN,2,A,A,A,B,A,A,A,A,,,,,,,,
02M545,High School for Dual Language and Asian Studies,DOE,High school,"09,10,11,12",Jul 1 2003,350 GRAND STREET,MANHATTAN,NY,10002,LI YAN,2,.,.,.,.,.,,,,,,,,,,,
02M546,Academy for Software Engineering,DOE,High school,"09,10,SE",Jul 1 2012,40 IRVING PLACE,MANHATTAN,NY,10003,Seung Yu,2,A,A,A,D,A,A,A,A,,,,,,,,
02M550,Liberty High School Academy for Newcomers,DOE,High school,"09,10,11,12",Jul 1 1999,250 WEST 18 STREET,MANHATTAN,NY,10011,Rhonda Huegel,2,B,B,C,B,B,A,A,A,,,,,,,,
02M551,Urban Assembly New York Harbor School,DOE,High school,"09,10,11,12,SE",Jul 1 2010,"10 SOUTH STREET, SLIP 7",MANHATTAN,NY,10004,Edward Biedermann,2,C,F,B,B,B,C,C,B,,,,,,,,
02M560,High School M560 - City As School,DOE,High school,"10,11,12",Jul 1 1999,16 CLARKSON STREET,MANHATTAN,NY,10014,Alan Cheng,2,A,A,B,A,A,A,B,A,,,,,,,,
02M565,Urban Academy Laboratory High School,DOE,High school,"09,10,11,12",Jul 1 1999,317 EAST 67 STREET,MANHATTAN,NY,10065,Adam Grumbach,2,A,A,A,A,C,A,A,F,,,,,,,,
02M570,Satellite Academy High School,DOE,High school,"09,10,11,12",Jul 1 1999,120 WEST 30 STREET,MANHATTAN,NY,10001,Steven Zbaida,2,A,A,A,B,A,A,B,A,,,,,,,,
02M575,Manhattan Comprehensive Night and Day High School,DOE,High school,"10,11,12",Feb 1 1989,240 2 AVENUE,MANHATTAN,NY,10003,MICHAEL TOISE,2,C,C,C,C,C,B,C,C,,,,,,,,
02M580,Richard R. Green High School of Teaching,DOE,High school,"09,10,11,12,SE",Jun 5 1996,26 BROADWAY,MANHATTAN,NY,10004,Nigel Pugh,2,B,B,C,C,C,B,C,A,,,,,,,,
02M586,Harvey Milk High School,DOE,High school,"10,11,12,SE",Jun 30 2003,2-10 ASTOR PLACE,MANHATTAN,NY,10003,Daphne Perrini,2,A,A,A,A,A,A,A,A,,,,,,,,
02M600,The High School of Fashion Industries,DOE,High school,"09,10,11,12,SE",Jul 1 1940,225 WEST 24 STREET,MANHATTAN,NY,10011,Daryl Blank,2,A,B,A,C,A,B,B,B,,,,,,,,
02M605,Humanities Preparatory Academy,DOE,High school,"09,10,11,12,SE",Jun 10 1997,351 WEST 18 STREET,MANHATTAN,NY,10011,Jeannie Ferrari,2,B,B,C,B,C,B,B,C,,,,,,,,
02M615,Chelsea Career and Technical Education High School,DOE,High school,"09,10,11,12,SE",Jul 1 1905,131 AVENUE OF THE AMERICAS,MANHATTAN,NY,10013,BRIAN ROSENBLOOM,2,.,.,.,.,.,,,F,,,,,,,,
02M625,High School of Graphic Communication Arts,DOE,High school,"09,10,11,12,SE",Jul 1 1958,439 WEST 49TH STREET,MANHATTAN,NY,10019,Brendan Lyons,2,.,.,.,.,.,F,F,D,,,,,,,,
02M630,Art and Design High School,DOE,High school,"09,10,11,12,SE",Jul 1 1960,231-249 EAST 56 STREET,MANHATTAN,NY,10019,Eric Strauss,2,B,C,B,D,B,B,B,B,,,,,,,,
02M655,Life Sciences Secondary School,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 1999,320 EAST 96 STREET,MANHATTAN,NY,10128,GENEVIEVE STANISLAUS,2,C,B,C,D,.,B,C,C,,,,,,,,
02M896,Lower Manhattan Community Middle School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,26 BROADWAY,MANHATTAN,NY,10004,KELLY MCGUIRE,2,B,B,C,C,C,B,B,A,,,,,,,,
02M933,City Knoll Middle School,DOE,Junior High-Intermediate-Middle,"06,07,08",Jul 1 2014,525 WEST 44TH STREET,MANHATTAN,NY,10036,Victoria Armas,2,A,A,A,A,.,B,B,C,,,,,,,,
03M009,P.S. 009 Sarah Anderson,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1965,100 WEST 84 STREET,MANHATTAN,NY,10024,DIANE BRADY,3,A,B,A,B,.,B,A,B,,,,,,,,
03M054,J.H.S. 054 Booker T. Washington,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1950,103 WEST 107 STREET,MANHATTAN,NY,10025,ELANA ELSTER,3,B,C,A,B,.,B,B,B,,,,,,,,
03M075,P.S. 075 Emily Dickinson,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1950,735 WEST END AVENUE,MANHATTAN,NY,10025,Robert O'Brien,3,B,B,B,C,.,C,C,C,,,,,,,,
03M076,P.S. 076 A. Philip Randolph,DOE,Elementary,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1965,220 WEST 121 STREET,MANHATTAN,NY,10027,CHARLES DEBERRY,3,B,B,C,A,.,C,B,C,,,,,,,,
03M084,P.S. 084 Lillian Weber,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1962,32 WEST 92 STREET,MANHATTAN,NY,10025,ROBIN SUNDICK,3,B,B,B,B,.,B,F,C,,,,,,,,
03M087,P.S. 087 William Sherman,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1955,160 WEST 78 STREET,MANHATTAN,NY,10024,MONICA BERRY,3,A,A,A,C,.,B,B,B,,,,,,,,
03M145,"P.S. 145, The Bloomingdale School",DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1961,150 WEST 105 STREET,MANHATTAN,NY,10025,Natalia Garcia,3,F,D,D,C,.,C,C,B,,,,,,,,
03M149,P.S. 149 Sojourner Truth,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Dec 4 1990,41 WEST 117 STREET,MANHATTAN,NY,10026,Barbara Darrigo,3,B,A,D,C,.,F,C,B,,,,,,,,
03M163,P.S. 163 Alfred E. Smith,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1958,163 WEST 97 STREET,MANHATTAN,NY,10025,Donny Lopez,3,B,C,A,B,.,B,C,C,,,,,,,,
03M165,P.S. 165 Robert E. Simon,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1898,234 WEST 109 STREET,MANHATTAN,NY,10025,ARACELIS CASTELLANO-FOLK,3,A,B,A,C,.,B,A,B,,,,,,,,
03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1898,132 WEST 89 STREET,MANHATTAN,NY,10024,Debra Mastriano,3,B,B,A,C,.,B,B,D,,,,,,,,
03M180,P.S. 180 Hugo Newman,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1960,370 WEST 120 STREET,MANHATTAN,NY,10027,Lana Fleming,3,B,B,C,B,.,C,B,C,,,,,,,,
03M185,P.S. 185 - The Early Childhood Discovery and Design Magnet School,DOE,Early Childhood,"PK,0K,01,02,SE",Jul 1 1968,20 WEST 112 STREET,MANHATTAN,NY,10026,JANE MURPHY,3,B,B,C,B,.,B,C,C,,,,,,,,
03M191,P.S. 191 Amsterdam,DOE,Elementary,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1956,210 WEST 61 STREET,MANHATTAN,NY,10023,MARIA VERDESOTO,3,C,C,B,C,.,C,C,C,,,,,,,,
03M199,P.S. 199 Jessie Isador Straus,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1963,270 WEST 70 STREET,MANHATTAN,NY,10023,KATY ROSEN,3,A,A,A,B,.,B,A,A,,,,,,,,
03M208,P.S. 208 Alain L. Locke,DOE,Elementary,"03,04,05,SE",Jul 1 1968,21 WEST 111 STREET,MANHATTAN,NY,10026,Susan M. Green,3,D,C,C,C,.,B,D,C,,,,,,,,
03M241,STEM Institute of Manhattan,DOE,K-8,"0K,01,02,03,04,05,SE",Jul 1 1999,240 WEST 113 STREET,MANHATTAN,NY,10026,DIANA DIAZ,3,C,B,C,C,.,F,B,C,,,,,,,,
03M242,P.S. 242 - The Young Diplomats Magnet Academy,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jun 22 1999,134 WEST 122 STREET,MANHATTAN,NY,10027,DENISE GOMEZ,3,B,B,C,C,.,D,B,C,,,,,,,,
03M243,M.S. 243 Center School,DOE,Junior High-Intermediate-Middle,"05,06,07,08,SE",Jul 1 1999,100 WEST 84 STREET,MANHATTAN,NY,10024,ELAINE SCHWARTZ,3,B,C,A,A,.,A,B,B,,,,,,,,
03M245,M.S. M245 The Computer School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,100 WEST 77 STREET,MANHATTAN,NY,10024,HENRY ZYMECK,3,B,C,A,A,.,B,B,B,,,,,,,,
03M247,M.S. M247 Dual Language Middle School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jun 22 1999,32 WEST 92 STREET,MANHATTAN,NY,10025,Caitlin Caldwell,3,A,B,B,A,.,A,A,A,,,,,,,,
03M250,M.S. 250 West Side Collaborative Middle School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jun 22 1999,735 WEST END AVENUE,MANHATTAN,NY,10025,Novella Bailey,3,A,A,B,A,.,B,B,A,,,,,,,,
03M256,M.S. 256 Academic & Athletic Excellence,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jun 28 1999,154 WEST 93 STREET,MANHATTAN,NY,10025,Candida Frith,3,D,C,D,D,.,B,B,C,,,,,,,,
03M258,Community Action School - MS 258,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jun 28 1999,154 WEST 93 STREET,MANHATTAN,NY,10025,JOHN CURRY,3,B,B,B,A,.,A,A,A,,,,,,,,
03M283,Manhattan Theatre Lab High School,DOE,High school,"09,10,11,12",Sep 8 2004,122 AMSTERDAM AVENUE,MANHATTAN,NY,10023,Lisa Ostrom,3,.,.,.,.,.,,F,C,,,,,,,,
03M299,"High School for Arts, Imagination and Inquiry",DOE,High school,"09,10,11,12,SE",Jul 1 2005,122 AMSTERDAM AVENUE,MANHATTAN,NY,10023,STEPHEN NOONAN,3,B,B,C,C,C,B,C,B,,,,,,,,
03M307,"Urban Assembly School for Media Studies, The",DOE,High school,"09,10,11,12,SE",Sep 8 2004,122 AMSTERDAM AVENUE,MANHATTAN,NY,10023,CORDELIA VEVE,3,B,C,B,B,C,B,A,A,,,,,,,,
03M333,P.S. 333 Manhattan School for Children,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1999,154 WEST 93 STREET,MANHATTAN,NY,10025,Claire Lowenstein,3,A,B,A,C,.,C,B,C,,,,,,,,
03M334,The Anderson School,DOE,K-8,"0K,01,02,03,04,05,06,07,08",Jul 1 2005,100 WEST 77 STREET,MANHATTAN,NY,10024,JODI HYDE,3,A,A,A,A,.,A,A,A,,,,,,,,
03M402,The Urban Assembly School for Green Careers,DOE,High school,"09,10,11,12,SE",Jul 1 2009,145 WEST 84 STREET,MANHATTAN,NY,10024,Kerry Decker,3,F,D,F,F,F,,,,,,,,,,,
03M403,The Global Learning Collaborative,DOE,High school,"09,10,11,12,SE",Jul 1 2009,145 WEST 84 STREET,MANHATTAN,NY,10024,KARLA L. CHILUIZA,3,C,C,F,A,C,,,,,,,,,,,
03M404,Innovation Diploma Plus,DOE,High school,"09,10,11,12,SE",Jul 1 2009,145 WEST 84 STREET,MANHATTAN,NY,10024,CASEY JONES,3,B,C,A,B,B,C,,,,,,,,,,
03M415,Wadleigh Secondary School for the Performing & Visual Arts,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jun 5 1996,215 WEST 114 STREET,MANHATTAN,NY,10026,Tyee Chin,3,D,C,D,D,.,D,D,C,,,,,,,,
03M417,FRANK McCOURT HIGH SCHOOL,DOE,High school,"09,10,11,12,SE",Jul 1 2010,145 WEST 84 STREET,MANHATTAN,NY,10024,Danielle Salzberg,3,F,F,D,C,C,C,D,B,,,,,,,,
03M421,West Prep Academy,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2009,150 WEST 105 STREET,MANHATTAN,NY,10025,Carland Washington,3,.,.,.,.,.,,,,,,,,,,,
03M452,P.S. 452,DOE,Elementary,"0K,01,02,03,SE",Jul 1 2010,100 WEST 77 STREET,MANHATTAN,NY,10024,David Parker,3,B,A,C,B,.,C,C,.,,,,,,,,
03M479,Beacon High School,DOE,High school,"09,10,11,12,SE",Jun 5 1996,227-243 WEST 61ST STREET,MANHATTAN,NY,10023,RUTH LACEY,3,.,.,.,.,.,,,,,,,,,,,
03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,DOE,High school,"09,10,11,12",Jul 1 1984,100 AMSTERDAM AVENUE,MANHATTAN,NY,10023,Dr. Lisa Mars,3,A,A,B,B,A,A,A,A,,,,,,,,
03M492,"High School for Law, Advocacy and Community Justice",DOE,High school,"09,10,11,12,SE",Dec 4 1997,122 AMSTERDAM AVENUE,MANHATTAN,NY,10023,Doreen Conwell,3,A,A,A,C,A,A,A,A,,,,,,,,
03M494,High School of Arts and Technology,DOE,High school,"09,10,11,12,SE",Jul 1 2001,122 AMSTERDAM AVENUE,MANHATTAN,NY,10023,Anne Geiger,3,B,B,B,B,B,A,A,A,,,,,,,,
03M505,Edward A. Reynolds West Side High School,DOE,High school,"09,10,11,12,SE",Jul 1 1900,140 WEST 102 STREET,MANHATTAN,NY,10025,JEAN MCTAVISH,3,C,C,C,C,C,C,C,B,,,,,,,,
03M541,Manhattan / Hunter Science High School,DOE,High school,"09,10,11,12,SE",Jul 1 2003,122 AMSTERDAM AVENUE,MANHATTAN,NY,10023,Kevin Froner,3,C,C,C,C,B,C,C,B,,,,,,,,
03M859,Special Music School,DOE,K-8,"0K,01,02,03,04,05,06,07,08,09",Jul 1 2001,129 WEST 67 STREET,MANHATTAN,NY,10023,KATHERINE BANUCCI-SMITH,3,A,A,B,A,A,A,B,B,,,,,,,,
03M860,Frederick Douglass Academy II Secondary School,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 2001,215 WEST 114 STREET,MANHATTAN,NY,10026,Osei Owusu-Afriyie,3,A,A,A,A,.,A,A,A,,,,,,,,
03M862,Mott Hall II,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2001,234 WEST 109 STREET,MANHATTAN,NY,10025,Marlon Lowe,3,C,C,B,C,.,B,F,C,,,,,,,,
04M007,P.S. 007 Samuel Stern,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1959,160 EAST 120 STREET,MANHATTAN,NY,10035,Sameer Talati,4,B,C,C,C,A,A,C,C,,,,,,,,
04M012,Tag Young Scholars,DOE,K-8,"0K,01,02,03,04,05,06,07,08",Jul 1 1999,240 EAST 109 STREET,MANHATTAN,NY,10029,JANETTE CESAR,4,C,D,B,A,.,A,A,A,,,,,,,,
04M013,J.H.S. 013 Jackie Robinson,DOE,Junior High-Intermediate-Middle,"07,08,SE",Jul 1 1958,1573 MADISON AVENUE,MANHATTAN,NY,10029,JACOB MICHELMAN,4,A,A,A,C,.,B,C,A,,,,,,,,
04M037,River East Elementary,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1999,508 EAST 120 STREET,MANHATTAN,NY,10035,Don Catlin,4,A,A,A,B,.,A,B,A,,,,,,,,
04M038,P.S. 38 Roberto Clemente,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1999,232 EAST 103 STREET,MANHATTAN,NY,10029,Carlina Santos Barton,4,,,,,.,D,C,C,,,,,,,,
04M050,P.S. 050 Vito Marcantonio,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1975,433 EAST 100 STREET,MANHATTAN,NY,10029,Cynthia Rochez,4,B,B,B,B,.,C,C,B,,,,,,,,
04M057,James Weldon Johnson,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1964,176 EAST 115 STREET,MANHATTAN,NY,10029,Lorraine Hasty,4,C,B,C,F,.,B,B,C,,,,,,,,
04M072,The Lexington Academy,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1924,131 EAST 104 STREET,MANHATTAN,NY,10029,Antonio Hernandez,4,,,,,.,D,C,C,,,,,,,,
04M083,P.S. 083 Luis Munoz Rivera,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1964,219 EAST 109 STREET,MANHATTAN,NY,10029,FRANCES CASTILLO,4,A,A,D,D,.,B,C,C,,,,,,,,
04M096,P.S. 096 Joseph Lanzetta,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1964,216 EAST 120 STREET,MANHATTAN,NY,10035,Betty Lugo,4,B,C,A,A,.,A,A,A,,,,,,,,
04M102,P.S. 102 Jacques Cartier,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1914,315 EAST 113 STREET,MANHATTAN,NY,10029,CRAIG PINCKNEY LOWE,4,A,A,A,A,.,A,D,A,,,,,,,,
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1952,1615 MADISON AVENUE,MANHATTAN,NY,10029,Gryssele Machicote,4,A,A,A,B,.,B,A,A,,,,,,,,
04M112,P.S. 112 Jose Celso Barbosa,DOE,Early Childhood,"PK,0K,01,02,SE",Jul 1 1968,535 EAST 119 STREET,MANHATTAN,NY,10035,EILEEN REITER,4,C,B,D,D,.,C,B,C,,,,,,,,
04M146,P.S. 146 Ann M. Short,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1965,421 EAST 106 STREET,MANHATTAN,NY,10029,MONA SILFEN,4,C,C,C,B,.,B,B,A,,,,,,,,
04M155,P.S. 155 William Paca,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1961,319 EAST 117 STREET,MANHATTAN,NY,10035,LILLIAN RAIMUNDI ORTIZ,4,B,B,B,B,.,C,A,B,,,,,,,,
04M171,P.S. 171 Patrick Henry,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1900,19 EAST 103 STREET,MANHATTAN,NY,10029,DIMITRES PANTELIDIS,4,B,B,B,B,.,B,A,B,,,,,,,,
04M182,The Bilingual Bicultural School,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 2000,219 EAST 109 STREET,MANHATTAN,NY,10029,ANDREA HERNANDEZ,4,A,A,D,C,.,B,A,C,,,,,,,,
04M206,P.S. 206 Jose Celso Barbosa,DOE,Elementary,"03,04,05,06,07,08,SE",Jul 1 1968,508 EAST 120 STREET,MANHATTAN,NY,10035,CAMILLE FORBES,4,B,A,B,B,.,C,B,B,,,,,,,,
04M224,M.S. 224 Manhattan East School for Arts & Academics,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2000,410 EAST 100 STREET,MANHATTAN,NY,10029,Liliana Sarro,4,A,B,A,A,.,A,B,A,,,,,,,,
04M372,ESPERANZA PREPARATORY ACADEMY,DOE,Secondary School,"06,07,08,09,10,SE",Jul 1 2008,240 EAST 109 STREET,MANHATTAN,NY,10029,WENDY MERCEDES,4,B,C,A,B,.,A,B,A,,,,,,,,
04M375,Mosaic Preparatory Academy,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 2008,141 EAST 111 STREET,MANHATTAN,NY,10029,LISETTE CAESAR,4,A,A,A,A,.,B,D,C,,,,,,,,
04M377,Renaissance School of the Arts,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2008,319 EAST 117 STREET,MANHATTAN,NY,10035,TAMMY PATE,4,A,A,A,A,.,,,,,,,,,,,
04M381,Global Neighborhood Secondary School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2008,240 EAST 109 STREET,MANHATTAN,NY,10029,LUIS GENAO,4,B,B,C,B,.,C,C,C,,,,,,,,
04M406,Global Technology Preparatory,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2009,160 EAST 120 STREET,MANHATTAN,NY,10035,David Baiz,4,C,C,C,B,.,B,A,A,,,,,,,,
04M409,Coalition School for Social Change,DOE,High school,"09,10,11,12,SE",Jun 5 1996,2351 1ST AVENUE,MANHATTAN,NY,10035,"Sullivan, John",4,.,.,.,.,.,,,,,,,,,,,
04M435,Manhattan Center for Science and Mathematics,DOE,High school,"09,10,11,12,SE",Jul 1 1942,260 PLEASANT AVENUE,MANHATTAN,NY,10029,JOSE DAVID JIMENEZ,4,B,B,C,A,.,B,D,B,,,,,,,,
04M495,Park East High School,DOE,High school,"09,10,11,12,SE",Jul 1 1928,230 EAST 105 STREET,MANHATTAN,NY,10029,KEVIN MCCARTHY,4,A,A,C,B,.,A,D,A,,,,,,,,
04M497,Central Park East I,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1999,1573 MADISON AVENUE,MANHATTAN,NY,10029,Lindley Uehling,4,A,A,A,B,.,B,B,C,,,,,,,,
04M555,Central Park East High School,DOE,High school,"09,10,11,12,SE",Jun 5 1996,1573 MADISON AVENUE,MANHATTAN,NY,10029,BENNETT LIEBERMAN,4,A,A,B,A,.,B,A,.,,,,,,,,
04M610,Young Women's Leadership School,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jun 13 1997,105 EAST 106 STREET,MANHATTAN,NY,10029,ALTHEA BRADSHAW-TYSON,4,F,D,F,C,C,D,C,C,,,,,,,,
04M680,"Heritage School, The",DOE,High school,"09,10,11,12,SE",Jul 1 1999,1680 LEXINGTON AVENUE,MANHATTAN,NY,10029,Dyanand Sugrim,4,B,A,B,C,B,B,A,B,,,,,,,,
04M825,Isaac Newton Middle School for Math & Science,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,260 PLEASANT AVENUE,MANHATTAN,NY,10029,LISA NELSON,4,B,A,C,B,C,B,A,A,,,,,,,,
04M964,Central Park East II,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1999,19 EAST 103 STREET,MANHATTAN,NY,10029,NAOMI SMITH,4,B,C,B,B,.,C,C,C,,,,,,,,
05M030,P.S. 030 Hernandez/Hughes,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1969,144-176 EAST 128 STREET,MANHATTAN,NY,10035,Teri Stinson,5,A,A,A,A,B,A,A,A,,,,,,,,
05M036,P.S. 036 Margaret Douglas,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1967,123 MORNINGSIDE DRIVE,MANHATTAN,NY,10027,Heather Jn Baptist,5,B,B,B,A,.,C,B,C,,,,,,,,
05M046,P.S. 046 Arthur Tappan,DOE,Elementary,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1968,2987 FREDERICK DGLS BLVD,MANHATTAN,NY,10039,GEORGE YOUNG,5,A,A,A,A,A,A,A,A,,,,,,,,
05M092,P.S. 092 Mary McLeod Bethune,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1966,222 WEST 134 STREET,MANHATTAN,NY,10030,ROSA DAVILA,5,.,.,.,.,.,,,F,,,,,,,,
05M123,P.S. 123 Mahalia Jackson,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1959,301 WEST 140 STREET,MANHATTAN,NY,10030,Melitina Hernandez,5,C,C,C,C,D,C,B,C,,,,,,,,
05M125,P.S. 125 Ralph Bunche,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1925,425 WEST 123 STREET,MANHATTAN,NY,10027,Reginald Higgins,5,C,C,C,B,.,C,D,C,,,,,,,,
05M129,P.S. 129 John H. Finley,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1958,425 WEST 130 STREET,MANHATTAN,NY,10027,ODELPHIA PIERRE,5,A,A,A,A,.,C,A,B,,,,,,,,
05M133,P.S. 133 Fred R Moore,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1949,2121 5 AVENUE,MANHATTAN,NY,10037,Patricia Balbuena,5,A,A,C,C,.,C,D,A,,,,,,,,
